"","time","supernatant","inoculant","N","comp_ind","median","sd","se","ci"
"1944",48,"137B","135B",5,1.0663107002,1.08203125,0.0391834419510524,0.017523367958994,0.0486526691963288
"1945",48,"137B","144A",5,0.725860648,0.731822474,0.0239535173194081,0.010712338605283,0.0297422200858594
"1946",48,"137B","145B",5,0.8020300374,0.801614764,0.0234689880014184,0.0104956505068597,0.0291405974756374
"1947",48,"137B","147A",5,0.9941822694,1.029445727,0.0774498039120904,0.0346366052782926,0.0961666331855837
"1948",48,"137B","149A",5,0.9632305554,0.951744186,0.0569334024604826,0.0254613916183986,0.0706921561304269
"1949",48,"137B","152A",5,1.0381399444,1.033177812,0.0192026763909859,0.00858769795203494,0.0238432719438445
"1950",48,"137B","152B",5,1.0631625356,1.085185185,0.0505603299717736,0.0226112669563412,0.062778941463254
"1951",48,"137B","154C",5,0.7329813054,0.734752589,0.0347421311887164,0.0155371534042371,0.0431380535179013
"1952",48,"137B","157B",5,0.9080515026,0.907134768,0.049397409013221,0.0220911928931846,0.0613349843762627
"1953",48,"137B","158",5,0.9649950572,0.955780164,0.100989198153596,0.0451637424129275,0.125394651554786
"1954",48,"137B","159",5,1.0971406424,1.090678825,0.0239870722976589,0.0107273448477535,0.0297838840943138
"1955",48,"137B","165A",5,0.9496731894,0.955472103,0.0939644207300916,0.042022166443775,0.116672238332626
"1956",48,"137B","168A",5,1.0234381902,1.010704728,0.0459029134630836,0.020528406973749,0.0569959950597738
"1957",48,"137B","170C",5,1.3442880508,1.342414861,0.0991990046405333,0.0443631435353099,0.123171832719798
"1958",48,"137B","41",5,0.9248637036,0.943161634,0.0302099186193274,0.0135102863255105,0.0375105683382844
"1959",48,"137B","53",5,0.969655225,0.981610338,0.0675924203406009,0.0302282493290646,0.0839270748883799
"1960",48,"137B","57",5,1.0865695914,1.031657356,0.235615631494885,0.105370513716821,0.292555447041244
"1961",48,"137B","67",5,0.9567927752,0.997770346,0.066090632339897,0.0295566293175911,0.0820623587949715
"1962",48,"137B","74",5,0.8914699604,0.868602362,0.0831253153746956,0.0371747711657855,0.103213711440093
"1963",48,"137B","77",5,0.9380829524,0.987384765,0.0916238076061765,0.0409754124329546,0.113765983282938
"1964",48,"144A","122A",5,0.9785562606,0.982827705,0.0287495239484715,0.0128571779739081,0.035697248852314
"1965",48,"144A","126B",5,0.888474588,0.894887995,0.0368783054488483,0.0164924795757251,0.0457904641905966
"1966",48,"144A","135A",5,1.1269725914,1.137267905,0.0421370011033275,0.0188442397670048,0.052319997262274
"1967",48,"144A","135B",5,1.1136169838,1.119060928,0.0493907627688521,0.0220882206023438,0.0613267319739065
"1968",48,"144A","137B",5,1.1112709628,1.107925801,0.0558419476589021,0.024973278192258,0.0693369359976377
"1969",48,"144A","145B",5,1.1202309672,1.121994135,0.0662195938200614,0.0296143026448164,0.0822224856220467
"1970",48,"144A","147A",5,1.0497479934,1.049266862,0.056818681382527,0.0254100867926464,0.0705497110980943
"1971",48,"144A","149A",5,1.0210856196,1.006307339,0.0314203175718602,0.0140515931930621,0.0390134771411079
"1972",48,"144A","152A",5,0.9452104264,0.944847605,0.0384155193726477,0.0171799425416401,0.0476991673773159
"1973",48,"144A","152B",5,0.9977945904,0.993485342,0.0399757378401345,0.0178776934522503,0.049636434477727
"1974",48,"144A","154C",5,0.8760873868,0.880440482,0.0438409710742507,0.0196062783043253,0.0544357554291897
"1975",48,"144A","157B",5,1.090912004,1.08986731,0.0255619735354024,0.0114316620928421,0.0317393822619465
"1976",48,"144A","158",5,1.0472552116,1.060661765,0.0507376918472166,0.0226905855983626,0.0629991653186455
"1977",48,"144A","159",5,0.9405165288,0.943632568,0.0255855654464286,0.0114422127161968,0.0317686754885166
"1978",48,"144A","165A",5,0.9334280248,0.923393316,0.0348082011300653,0.0155667007802622,0.0432200901854376
"1979",48,"144A","168A",5,1.0318104644,0.948322756,0.125510243650686,0.0561298873350989,0.155841550946839
"1980",48,"144A","170C",5,1.2310746102,1.223262032,0.065458636940847,0.0292739923828426,0.0812776328609407
"1981",48,"144A","41",5,0.9407947092,0.9437537,0.0502532888392902,0.0224739539875169,0.0623976995430817
"1982",48,"144A","53",5,0.9594135124,0.96222664,0.0442208844966739,0.0197761807519459,0.054907480248247
"1983",48,"144A","57",5,1.1182974724,1.050900062,0.2994045304947,0.133897776591512,0.37175982641437
"1984",48,"144A","67",5,0.9499337412,0.942369264,0.0386522640307776,0.0172858179714177,0.0479931246960828
"1985",48,"144A","74",5,0.9066431708,0.913801453,0.056596313058474,0.0253106406549214,0.0702736043557768
"1986",48,"144A","77",5,0.8743449376,0.884522077,0.0669213099626196,0.0299281196439503,0.0830937812932197
"1987",48,"145B","122A",5,0.8597627286,0.862343572,0.0184966526390667,0.0082719545314308,0.0229666276692097
"1988",48,"145B","126B",5,0.887992057,0.900631821,0.0561848096459215,0.0251266107342333,0.0697626553832722
"1989",48,"145B","135A",5,1.1930859612,1.209549072,0.0530729390807899,0.0237349399100703,0.0658987577354784
"1990",48,"145B","135B",5,1.1734912368,1.174665179,0.0546261840014955,0.0244295721557511,0.0678273660339113
"1991",48,"145B","137B",5,1.0080733654,1.019020173,0.0343488764333066,0.0153612845311228,0.0426497632459865
"1992",48,"145B","144A",5,0.8837307688,0.870725995,0.0268101013766807,0.0119898418323837,0.0332891376676176
"1993",48,"145B","147A",5,1.1429118746,1.160115607,0.0517863593450002,0.0231595639605304,0.0643012579967298
"1994",48,"145B","149A",5,1.047931433,1.042648709,0.0358491792155238,0.0160322403326967,0.0445126351970705
"1995",48,"145B","152A",5,0.9279707988,0.933078394,0.0445443952577814,0.0199208591626037,0.0553091719133457
"1996",48,"145B","152B",5,1.022915286,1.041355257,0.0316568840837048,0.014157388953399,0.0393072132620461
"1997",48,"145B","154C",5,0.7754689854,0.773072747,0.0432382485522433,0.0193367325981696,0.0536873765727065
"1998",48,"145B","157B",5,0.9813868502,0.975874548,0.0482015334589245,0.0215563810867772,0.0598501087541607
"1999",48,"145B","158",5,0.9066819468,0.930123312,0.0493092143855648,0.0220517510566467,0.0612254762822669
"2000",48,"145B","159",5,0.9702227474,0.971712939,0.035060066554213,0.0156793384221774,0.0435328224149942
"2001",48,"145B","165A",5,0.8741975002,0.875284738,0.0560876498476243,0.0250831595514987,0.0696420155596539
"2002",48,"145B","168A",5,1.1645078258,1.090990187,0.168557784234809,0.0753813327371549,0.20929213230136
"2003",48,"145B","170C",5,1.3181095138,1.310828877,0.0787141497698237,0.035202037935285,0.0977365259184091
"2004",48,"145B","41",5,0.990214243,1.013071895,0.0531693641815061,0.023778062526058,0.0660184853115609
"2005",48,"145B","53",5,0.945783905,0.953280318,0.0267401409521947,0.0119585545794066,0.0332022703272342
"2006",48,"145B","57",5,0.9429131076,0.934601665,0.153864660128412,0.0688103678764063,0.191048209077308
"2007",48,"145B","67",5,0.9701757448,0.977789256,0.0271259042065815,0.0121310731514127,0.0336812586720363
"2008",48,"145B","74",5,0.8924013362,0.894207755,0.0524359093537861,0.0234500515554166,0.0651077808576723
"2009",48,"145B","77",5,0.8223866046,0.82832618,0.0384531397785684,0.017196766898636,0.0477458792809454
"2010",48,"147A","122A",5,1.0187468498,1.026436782,0.0196734013489469,0.00879821255297629,0.0244277541772008
"2011",48,"147A","126B",5,0.8154889706,0.823664561,0.0514778121369911,0.0230215774542552,0.0639181460367986
"2012",48,"147A","135A",5,1.1789984742,1.175989086,0.0423197485793282,0.0189259669228156,0.0525469082239867
"2013",48,"147A","135B",5,1.0753573918,1.071548351,0.0319012201425004,0.0142666593607633,0.0396105965497155
"2014",48,"147A","137B",5,1.0560245852,1.05227656,0.044154296589236,0.0197464017344438,0.0548248004408656
"2015",48,"147A","144A",5,0.719022592,0.717411546,0.00873571552827336,0.00390673075066394,0.0108468234700066
"2016",48,"147A","145B",5,0.7970893564,0.800461361,0.0341194070565592,0.0152586627060905,0.0423648393821891
"2017",48,"147A","149A",5,1.0067336446,0.982603816,0.0465041136029867,0.0207972718499302,0.0577424836292066
"2018",48,"147A","152A",5,0.9514788734,0.954039671,0.051843774440487,0.023185240771819,0.0643725482537492
"2019",48,"147A","152B",5,1.0356950102,1.003487793,0.0616868424626128,0.0275871946127446,0.0765943314486936
"2020",48,"147A","154C",5,0.589753393,0.570392749,0.0368113665798311,0.0164625436034332,0.0457073486068575
"2021",48,"147A","157B",5,0.9965015346,0.979253112,0.0471582161539317,0.021089795403564,0.0585546592178481
"2022",48,"147A","158",5,0.9282346814,0.923076923,0.0281513742719721,0.0125896773064337,0.0349545479334675
"2023",48,"147A","159",5,0.9730858008,0.963254593,0.0272310346108453,0.0121780888974999,0.0338117953101273
"2024",48,"147A","165A",5,0.8626361054,0.885667396,0.0510103533393151,0.0228125235245984,0.0633377192770807
"2025",48,"147A","168A",5,0.9095701482,0.870353581,0.0750354288802092,0.0335568639393997,0.0931687906303348
"2026",48,"147A","170C",5,1.1322243558,1.16534867,0.0591557809953049,0.0264552695135184,0.0734516035474965
"2027",48,"147A","41",5,0.9227957936,0.924215512,0.0382525358623484,0.0171070540999919,0.0474967966202764
"2028",48,"147A","53",5,0.8750968696,0.885028104,0.0238712481218508,0.0106755467016445,0.0296400693850913
"2029",48,"147A","57",5,0.8516680632,0.879310345,0.0971177550610288,0.0434323804277269,0.120587620045651
"2030",48,"147A","67",5,0.9564048962,0.947045708,0.0225010578676881,0.0100627789915614,0.0279387534758078
"2031",48,"147A","74",5,0.828816696,0.823391264,0.0416155527672045,0.0186110409817397,0.0516725336363868
"2032",48,"147A","77",5,0.8243457698,0.836001941,0.0437898365745832,0.0195834102608749,0.0543722635618864
"2033",48,"149A","122A",5,0.7803133342,0.755768149,0.0393855127055067,0.0176137367476389,0.0489035731772245
"2034",48,"149A","126B",5,0.7878676234,0.788052843,0.037785235793737,0.0168980711561308,0.0469165669487235
"2035",48,"149A","135A",5,1.104324206,1.079575597,0.0453698677560338,0.0202900216865335,0.056334131395933
"2036",48,"149A","135B",5,1.1117901944,1.138392857,0.0776027852986035,0.0347050206341997,0.0963565846656123
"2037",48,"149A","137B",5,0.3399213306,0.344668588,0.0823917721128084,0.0368467206461822,0.102302897180683
"2038",48,"149A","144A",5,0.5571245994,0.54908113,0.0152541527180246,0.00682186448333325,0.0189405322530733
"2039",48,"149A","145B",5,0.410071699,0.41694725,0.0339519519567933,0.0151837745088394,0.0421569164134941
"2040",48,"149A","147A",5,0.8813795228,0.91202346,0.0812397126537128,0.0363315039932503,0.100872426426534
"2041",48,"149A","152A",5,0.2805203874,0.28227459,0.0484080727367427,0.0216487482598222,0.0601065611396425
"2042",48,"149A","152B",5,0.4245961304,0.424867725,0.0573124506538289,0.0256309071238128,0.0711628066256892
"2043",48,"149A","154C",5,0.1948224082,0.20975354,0.0607109831782953,0.0271507770735029,0.0753826421080436
"2044",48,"149A","157B",5,0.6025988766,0.62537048,0.0478050614109587,0.0213790733966912,0.0593578236859075
"2045",48,"149A","158",5,0.6882122538,0.681738109,0.0678482786102722,0.0303426726257827,0.0842447648904735
"2046",48,"149A","159",5,0.9893783408,0.984864301,0.0397626343263246,0.0177823906636257,0.0493718315167384
"2047",48,"149A","165A",5,0.7106138686,0.721526196,0.0321617437011429,0.0143831690381362,0.0399340792731658
"2048",48,"149A","168A",5,1.1194329346,1.062553556,0.107332512353244,0.0480005587635378,0.133270916425784
"2049",48,"149A","170C",5,0.991445236,0.938173976,0.121947494885573,0.0545365776499897,0.151417814070553
"2050",48,"149A","41",5,0.9867892464,1.004159239,0.056707079927261,0.0253601771045739,0.0704111395889434
"2051",48,"149A","53",5,0.8288972378,0.827534791,0.0449768362347525,0.0201142526467565,0.0558461183057987
"2052",48,"149A","57",5,1.0849512222,1.018621974,0.252670219436232,0.112997557309841,0.313731514892214
"2053",48,"149A","67",5,0.8785390718,0.871794872,0.0305028410409568,0.01364128521489,0.0378742795634883
"2054",48,"149A","74",5,0.979307166,0.979572447,0.0787239719253566,0.0352064305367765,0.0977487217353191
"2055",48,"149A","77",5,0.8575278488,0.868535524,0.0327260896461751,0.0146355522173199,0.0406348073156446
"2056",48,"152A","122A",5,0.842371603,0.793360046,0.130266633838865,0.0582570096927552,0.161747389404911
"2057",48,"152A","126B",5,0.8149572338,0.81677197,0.0669174540047387,0.0299263952071623,0.0830889934891404
"2058",48,"152A","135A",5,1.1375885774,1.138069705,0.0484741055538614,0.0216782790333868,0.0601885517113588
"2059",48,"152A","135B",5,1.1429506344,1.1328125,0.0475308507600027,0.0212564426655527,0.0590173461926914
"2060",48,"152A","137B",5,1.0839962326,1.066298343,0.0582564225344338,0.0260530641825889,0.072334902525153
"2061",48,"152A","144A",5,0.6866144832,0.682205289,0.043252179578503,0.0193429627425122,0.0537046742264713
"2062",48,"152A","145B",5,0.7776515064,0.767316017,0.0488797375102687,0.0218596831590614,0.0606922103081507
"2063",48,"152A","147A",5,1.0483092576,1.050230947,0.0704696066035896,0.0315149661426589,0.0874995734872595
"2064",48,"152A","149A",5,0.9763711396,0.976430976,0.00711676359430608,0.00318271343533283,0.00883662913877708
"2065",48,"152A","152B",5,1.0141023148,1.016623377,0.0315795366301501,0.0141227981205921,0.0392111737136144
"2066",48,"152A","154C",5,0.6236004446,0.624856157,0.0541338928472783,0.0242094128586408,0.0672161058310857
"2067",48,"152A","157B",5,0.793718147,0.796680498,0.0983478314373196,0.0439824873067075,0.122114961597132
"2068",48,"152A","158",5,0.9278509916,0.94506075,0.0813733775586757,0.0363912807559909,0.10103839332685
"2069",48,"152A","159",5,1.019424517,1.020953379,0.0136102266920453,0.0060866784145191,0.0168993284909046
"2070",48,"152A","165A",5,0.916556118,0.900168256,0.0887768148058681,0.0397021985463662,0.110230974819649
"2071",48,"152A","168A",5,1.1964955806,1.131962296,0.158277681483033,0.0707839310234243,0.196527698816645
"2072",48,"152A","170C",5,1.2882232842,1.273903666,0.0643602115982499,0.0287827616359914,0.0799137576583232
"2073",48,"152A","41",5,0.8801569022,0.897801545,0.0618761347902029,0.0276718487151667,0.0768293689169984
"2074",48,"152A","53",5,0.9015933462,0.904467681,0.0345742809696052,0.0154620885042429,0.0429296399437403
"2075",48,"152A","57",5,1.0284312568,1.073127229,0.211933784896278,0.0947796699513792,0.263150550708769
"2076",48,"152A","67",5,1.0216944326,1.037886873,0.0713892419006314,0.0319262395503976,0.0886414515270736
"2077",48,"152A","74",5,0.9531505068,0.937767221,0.0294720732857865,0.0131803118609748,0.036594412351384
"2078",48,"152A","77",5,0.9154814958,0.921882581,0.0440873646324354,0.0197164688533891,0.054741693439777
"2079",48,"152B","122A",5,0.8632386418,0.859187178,0.0570422425761633,0.0255100663978668,0.0708272989836279
"2080",48,"152B","126B",5,0.8249622112,0.840321654,0.0660820699633474,0.0295528001063884,0.0820517272002708
"2081",48,"152B","135A",5,1.134191359,1.158176944,0.0849616582685055,0.0379960086738971,0.105493832299694
"2082",48,"152B","135B",5,1.094240603,1.103968698,0.0441935119333354,0.0197639393694772,0.054873492721811
"2083",48,"152B","137B",5,1.121995494,1.13314121,0.0268937054294281,0.0120272307014113,0.033392945810018
"2084",48,"152B","144A",5,0.74005871,0.742085661,0.0160394136261879,0.00717304383747851,0.0199155624519364
"2085",48,"152B","145B",5,0.8159691114,0.809384164,0.0463507598543381,0.0207286899686136,0.0575520698005199
"2086",48,"152B","147A",5,0.9992931608,0.991788856,0.0563429522111215,0.0251973342394179,0.0699590153130647
"2087",48,"152B","149A",5,1.0526539898,1.043771044,0.0544779624665869,0.0243632854701941,0.0676433246902569
"2088",48,"152B","152A",5,0.9297129896,0.942638623,0.0478705506303972,0.0214083610659827,0.0594391392919547
"2089",48,"152B","154C",5,0.69893058,0.69735328,0.0384541206098942,0.0171972055397398,0.047747097143891
"2090",48,"152B","157B",5,0.8247253938,0.814837153,0.0693711391069431,0.0310237165439438,0.0861356459434765
"2091",48,"152B","158",5,0.8870317676,0.904286553,0.0653260452666677,0.0292146955834995,0.0811129985526507
"2092",48,"152B","159",5,0.9839713326,0.989561587,0.0358155515781161,0.0160172015960635,0.0444708809703568
"2093",48,"152B","165A",5,0.9034029168,0.906898486,0.0341045366404764,0.0152520124538475,0.0423463753219006
"2094",48,"152B","168A",5,0.9403534494,0.915254237,0.0822287436166464,0.0367738120862446,0.102100470566317
"2095",48,"152B","170C",5,1.1063608958,1.146941489,0.0830902085341734,0.037159070909409,0.103170120540126
"2096",48,"152B","41",5,0.9269077024,0.953475643,0.0885287566926366,0.039591263585655,0.109922969990987
"2097",48,"152B","53",5,0.8470701566,0.848578811,0.0478576812198106,0.0214026056906023,0.0594231598081513
"2098",48,"152B","57",5,0.9012592572,0.68489893,0.359681760167675,0.16085457320034,0.446603892410763
"2099",48,"152B","67",5,0.8796779412,0.885159937,0.0423686648513679,0.0189478429447129,0.0526076457979048
"2100",48,"152B","74",5,0.8802940092,0.901388224,0.0710892152647101,0.0317920635598015,0.088268919254748
"2101",48,"152B","77",5,0.8072996074,0.780203785,0.0898321317762131,0.0401741506430663,0.11154132390842
"2102",48,"154C","122A",5,1.0435207776,1.027011818,0.0389910420760265,0.0174373241191099,0.0484137731982502
"2103",48,"154C","126B",5,1.0492598994,1.050499119,0.0308147465350616,0.0137807735923648,0.0382615613863601
"2104",48,"154C","135A",5,1.2814352812,1.26127321,0.0613582101606059,0.0274402257793666,0.0761862805506447
"2105",48,"154C","135B",5,1.1852525608,1.173281163,0.100094695527411,0.0447637086772871,0.124283979847554
"2106",48,"154C","137B",5,1.3987448338,1.387858347,0.0708575870238165,0.0316884762613721,0.0879813148070632
"2107",48,"154C","144A",5,1.1456456146,1.143325527,0.0288144249914729,0.0128862026027004,0.0357778341408547
"2108",48,"154C","145B",5,1.4481423194,1.42478355,0.0966753796863062,0.0432345441458366,0.120038338469166
