"","inoculant","supernatant","time","N","OD","median","sd","se","ci"
"933","147A","152A",62,5,0.21908,0.2203,0.0105084251912454,0.00469951061281917,0.0130479332377869
"934","147A","152B",0,5,0,0,0,0,0
"935","147A","152B",24,5,0.05328,0.0525,0.0133374285377654,0.00596467937109783,0.0165606048439588
"936","147A","152B",39,5,0.15254,0.1518,0.01428488711891,0.00638839572975876,0.0177370300539552
"937","147A","152B",48,5,0.17354,0.1695,0.011925728489279,0.00533334791664673,0.0148077477174907
"938","147A","152B",62,5,0.26132,0.2624,0.00796975532874128,0.00356418293582134,0.00989575826619065
"939","147A","154C",0,5,0,0,0,0,0
"940","147A","154C",24,5,0.03832,0.039,0.00393281069974134,0.00175880641345203,0.00488322945761938
"941","147A","154C",39,5,0.1861,0.1878,0.00717356257378437,0.00320811471116604,0.00890715438672999
"942","147A","154C",48,5,0.23474,0.2326,0.00641116214114103,0.00286715887247289,0.00796050921730178
"943","147A","154C",62,5,0.30944,0.3039,0.0101726594359587,0.00454935160215167,0.0126310249876177
"944","147A","157B",0,5,0,0,0,0,0
"945","147A","157B",24,5,0.06824,0.0639,0.0135872366579816,0.0060763969587248,0.0168707825932902
"946","147A","157B",39,5,0.15436,0.151,0.0082032310707428,0.00366859646186386,0.0101856566894879
"947","147A","157B",48,5,0.20294,0.201,0.0056416309698526,0.0025230140705117,0.00700501006641736
"948","147A","157B",62,5,0.25532,0.2562,0.00491497711083174,0.00219804458553506,0.00610275013051533
"949","147A","158",0,5,0,0,0,0,0
"950","147A","158",24,5,0.067,0.0702,0.00938056501496578,0.00419511620816396,0.0116475098618928
"951","147A","158",39,5,0.15352,0.1529,0.0100375295765442,0.00448891969186351,0.0124632391061004
"952","147A","158",48,5,0.21838,0.214,0.0149243760338582,0.00667438386669511,0.0185310604168968
"953","147A","158",62,5,0.26708,0.2665,0.0110969365141917,0.00496270087754642,0.0137786665600246
"954","147A","159",0,5,0,0,0,0,0
"955","147A","159",24,5,0.05798,0.05,0.0217720462979482,0.00973675510629696,0.0270335660553878
"956","147A","159",39,5,0.14346,0.1388,0.0204322783849477,0.00913759268078853,0.0253700244718665
"957","147A","159",48,5,0.19838,0.1923,0.0257578531714116,0.011519262129147,0.0319825989539605
"958","147A","159",62,5,0.24944,0.252,0.0119074766428492,0.00532518544278037,0.0147850850568781
"959","147A","165A",0,5,0,0,0,0,0
"960","147A","165A",24,5,0.0615,0.0613,0.0030886890422961,0.00138130373198656,0.00383511398546553
"961","147A","165A",39,5,0.16118,0.1614,0.00253021738196543,0.00113154761278525,0.00314167983081585
"962","147A","165A",48,5,0.20064,0.2014,0.00203297811104793,0.000909175450614459,0.00252427572962451
"963","147A","165A",62,5,0.26104,0.2612,0.0054861644160561,0.00245348731400838,0.00681197284364344
"964","147A","168A",0,5,0,0,0,0,0
"965","147A","168A",24,5,0.03078,0.0294,0.00584397125249603,0.00261350339582714,0.00725624871076208
"966","147A","168A",39,5,0.12184,0.1198,0.00799643670643369,0.00357611521067205,0.00992888757229379
"967","147A","168A",48,5,0.18502,0.184,0.00911986842010344,0.00407852914664098,0.0113238122855979
"968","147A","168A",62,5,0.2414,0.2399,0.00854107721543367,0.00381968585095686,0.0106051480842824
"969","147A","170C",0,5,0,0,0,0,0
"970","147A","170C",24,5,0.00854,0.0142,0.0129646827959654,0.00579798240770011,0.0160977798758819
"971","147A","170C",39,5,0.09268,0.0973,0.013939583924924,0.00623397144683868,0.0173082795095181
"972","147A","170C",48,5,0.14068,0.1444,0.0152927106818902,0.00683910812898875,0.0189884082886492
"973","147A","170C",62,5,0.22114,0.2255,0.013182298737322,0.00589530321527231,0.0163679857556996
"974","147A","41",0,5,0,0,0,0,0
"975","147A","41",24,5,0.06294,0.0667,0.00880017045289465,0.00393555586925151,0.0109268548294158
"976","147A","41",39,5,0.16112,0.1659,0.00981565076803367,0.00438969247214426,0.0121877401776085
"977","147A","41",48,5,0.2172,0.2224,0.00928789534824764,0.00415367307331716,0.0115324452730033
"978","147A","41",62,5,0.2733,0.2789,0.011124522461661,0.00497503768829945,0.0138129190378536
"979","147A","50% TY",0,5,0,0,0,0,0
"980","147A","50% TY",24,5,0.0526,0.052,0.0125137923907982,0.0055963380884289,0.0155379254926504
"981","147A","50% TY",39,5,0.14024,0.1426,0.00721720167377911,0.00322763070997907,0.00896133948610747
"982","147A","50% TY",48,5,0.18838,0.1886,0.00581136816937286,0.00259892285379924,0.00721576663621759
"983","147A","50% TY",62,5,0.22116,0.2256,0.0101925462961912,0.00455824527641942,0.0126557177860057
"984","147A","53",0,5,0,0,0,0,0
"985","147A","53",24,5,0.04978,0.0462,0.010322402821049,0.00461631887980022,0.0128169559578535
"986","147A","53",39,5,0.14566,0.144,0.0046068427366256,0.0020602427041492,0.00572015077145451
"987","147A","53",48,5,0.19864,0.1999,0.00386238268430253,0.00172731004744372,0.00479578152638407
"988","147A","53",62,5,0.2532,0.2515,0.00991740893580577,0.00443520010822511,0.0123140896310543
"989","147A","57",0,5,0,0,0,0,0
"990","147A","57",24,5,0.07036,0.0693,0.00209117192023994,0.000935200513259054,0.00259653288741656
"991","147A","57",39,5,0.16698,0.1665,0.00268923781023546,0.00120266371026984,0.0033391297715777
"992","147A","57",48,5,0.22644,0.228,0.00275553987450736,0.00123231489482194,0.0034214546577907
"993","147A","57",62,5,0.27132,0.2719,0.0154041228247505,0.00688893315397965,0.0191267447354016
"994","147A","67",0,5,0,0,0,0,0
"995","147A","67",24,5,0.05778,0.0565,0.00406595622209586,0.00181835090122891,0.00504855145924901
"996","147A","67",39,5,0.16556,0.169,0.00821845484260879,0.00367540473961712,0.0102045594989307
"997","147A","67",48,5,0.22228,0.2153,0.0140855244843776,0.00629923804916119,0.0174894886480693
"998","147A","67",62,5,0.2792,0.2758,0.0131992424025017,0.00590288065269831,0.016389024094751
"999","147A","74",0,5,0,0,0,0,0
"1000","147A","74",24,5,0.06084,0.0606,0.00668640411581591,0.00299025082559975,0.00830226726805009
"1001","147A","74",39,5,0.1636,0.1643,0.00541617946526886,0.00242218909253592,0.00672507504983485
"1002","147A","74",48,5,0.23668,0.2319,0.00800168732205902,0.00357846335736444,0.00993540707268417
"1003","147A","74",62,5,0.29148,0.2911,0.00739303726488647,0.00330626677689505,0.00917966820918835
"1004","147A","77",0,5,0,0,0,0,0
"1005","147A","77",24,5,0.06806,0.0688,0.00444387218538068,0.00198736005796635,0.00551779610520627
"1006","147A","77",39,5,0.16652,0.1659,0.00212179169571379,0.000948894093142115,0.00263455236025552
"1007","147A","77",48,5,0.23122,0.2289,0.00840547440659955,0.00375904243125826,0.0104367749584978
"1008","147A","77",62,5,0.28516,0.2827,0.00719152278728227,0.00321614676282038,0.00892945493723038
"1009","149A","100% TY",0,5,0,0,0,0,0
"1010","149A","100% TY",24,5,0.03434,0.0327,0.00409182111045925,0.00182991803095111,0.0050806669599474
"1011","149A","100% TY",39,5,0.17106,0.1701,0.00263400835230262,0.00117796434581018,0.00327055334202218
"1012","149A","100% TY",48,5,0.2109,0.2152,0.00846906134114047,0.00378747937288113,0.0105157285658734
"1013","149A","100% TY",62,5,0.28092,0.2862,0.0116609176311301,0.00521492090064652,0.0144789416085937
"1014","149A","122A",0,5,0,0,0,0,0
"1015","149A","122A",24,5,0.05278,0.0507,0.00643560408974946,0.00287808964419109,0.00799085790493482
"1016","149A","122A",39,5,0.14724,0.1469,0.004430349873317,0.00198131269616888,0.00550100593714432
"1017","149A","122A",48,5,0.18604,0.188,0.00377663871716636,0.00168896417960832,0.00468931632932792
"1018","149A","122A",62,5,0.24308,0.2468,0.00960869397993296,0.00429713858282462,0.01193076938464
"1019","149A","126B",0,5,0,0,0,0,0
"1020","149A","126B",24,5,0.02546,0.0279,0.00410706708004629,0.00183673623582702,0.00509959733150134
"1021","149A","126B",39,5,0.12084,0.1204,0.00563054171461326,0.00251805480480469,0.00699124093741978
"1022","149A","126B",48,5,0.15342,0.1551,0.00337742505468293,0.0015104304022364,0.00419362709703118
"1023","149A","126B",62,5,0.20022,0.2011,0.00576645471672154,0.00257883694715273,0.00715999921902542
"1024","149A","135A",0,5,0,0,0,0,0
"1025","149A","135A",24,5,0.06592,0.0665,0.00526231888049366,0.00235338054721288,0.00653403190097691
"1026","149A","135A",39,5,0.14016,0.1412,0.00247547975148253,0.00110706820024784,0.00307371408569826
"1027","149A","135A",48,5,0.16516,0.1654,0.00614678777899481,0.00274892706341947,0.00763224508977673
"1028","149A","135A",62,5,0.20984,0.209,0.00973385843332437,0.00435311382805458,0.012086181580271
"1029","149A","135B",0,5,0,0,0,0,0
"1030","149A","135B",24,5,0.04224,0.0449,0.00826123477453583,0.00369453650678945,0.0102576778002501
"1031","149A","135B",39,5,0.1352,0.1384,0.00714317856419675,0.00319452656899266,0.00886942765590397
"1032","149A","135B",48,5,0.17118,0.1732,0.00535415726328616,0.00239445192058642,0.00664806431454361
"1033","149A","135B",62,5,0.21932,0.2198,0.00504103164044821,0.00225441788495389,0.0062592675017506
"1034","149A","137B",0,5,0,0,0,0,0
"1035","149A","137B",24,5,0.03462,0.0316,0.00786905331027818,0.00351914762407035,0.00977072019531857
"1036","149A","137B",39,5,0.1263,0.1256,0.00614288205975014,0.00274718037267305,0.00762739549880353
"1037","149A","137B",48,5,0.1658,0.1678,0.00601539691126031,0.00269016728104406,0.00746910177961805
"1038","149A","137B",62,5,0.24974,0.2478,0.00867830628636718,0.00388105655717615,0.0107755404811675
"1039","149A","144A",0,5,0,0,0,0,0
"1040","149A","144A",24,5,0.04738,0.0484,0.00786905331027818,0.00351914762407035,0.00977072019531857
"1041","149A","144A",39,5,0.15586,0.1544,0.00449477474407783,0.00201012437426145,0.00558099997975698
"1042","149A","144A",48,5,0.17586,0.1755,0.00298127489507425,0.00133326666499992,0.00370174170596241
"1043","149A","144A",62,5,0.21554,0.2142,0.0046822003374482,0.00209394364776133,0.00581371959138694
"1044","149A","145B",0,5,0,0,0,0,0
"1045","149A","145B",24,5,0.06082,0.0615,0.00436772251865889,0.00195330489171558,0.00542324380556262
"1046","149A","145B",39,5,0.15572,0.1555,0.00143073407731835,0.000639843730921855,0.00177649099480948
"1047","149A","145B",48,5,0.18048,0.1808,0.00387775708367607,0.00173418568786621,0.0048148713645802
"1048","149A","145B",62,5,0.22104,0.2241,0.00545325590817083,0.00243877018187446,0.00677111153416769
"1049","149A","147A",0,5,0,0,0,0,0
"1050","149A","147A",24,5,0.04918,0.05,0.0073455428662557,0.00328502663611728,0.00912069612429219
"1051","149A","147A",39,5,0.13078,0.1319,0.00642549608979727,0.00287356920918916,0.00797830716530033
"1052","149A","147A",48,5,0.17334,0.1751,0.00468380187454594,0.00209465987692513,0.00581570816234299
"1053","149A","147A",62,5,0.22474,0.2227,0.00334409928082287,0.00149552666308562,0.00415224768341685
"1054","149A","149A",0,5,0,0,0,0,0
"1055","149A","152A",0,5,0,0,0,0,0
"1056","149A","152A",24,5,0.0622,0.0598,0.0113019909750451,0.00505440402025798,0.0140332753017373
"1057","149A","152A",39,5,0.15446,0.1511,0.00776228059271243,0.00347139741314647,0.0096381443559268
"1058","149A","152A",48,5,0.16828,0.1685,0.0057837703965493,0.00258658075458703,0.00718149947527197
"1059","149A","152A",62,5,0.24174,0.239,0.00707340087935074,0.00316332103966701,0.00878278721675267
"1060","149A","152B",0,5,0,0,0,0,0
"1061","149A","152B",24,5,0.04988,0.0507,0.0037103908149951,0.00165933721708398,0.00460705869424534
"1062","149A","152B",39,5,0.14702,0.1488,0.00654270586225607,0.00292598701295819,0.00812384232000008
"1063","149A","152B",48,5,0.18126,0.1805,0.00706208184602812,0.00315825901407722,0.00876873278058149
"1064","149A","152B",62,5,0.25998,0.2617,0.00748244612409606,0.00334625163429172,0.00929068397078937
"1065","149A","154C",0,5,0,0,0,0,0
"1066","149A","154C",24,5,0.02102,0.021,0.00353015580392707,0.00157873366974927,0.00438326736978631
"1067","149A","154C",39,5,0.16366,0.1597,0.00885595844615364,0.00396050501830259,0.0109961247721775
"1068","149A","154C",48,5,0.1984,0.1982,0.00212720473861827,0.000951314879522023,0.00264127354075075
"1069","149A","154C",62,5,0.27412,0.2751,0.00478821469861158,0.00214135471139183,0.00594535380693609
"1070","149A","157B",0,5,0,0,0,0,0
"1071","149A","157B",24,5,0.04342,0.0423,0.00481321098644138,0.00215253339114635,0.00597639079762308
"1072","149A","157B",39,5,0.12572,0.1264,0.00308982200134571,0.00138181040667669,0.00383652073992887
"1073","149A","157B",48,5,0.16218,0.163,0.00215453011118434,0.000963535157635674,0.00267520247210355
"1074","149A","157B",62,5,0.22294,0.2244,0.00407160901855765,0.00182087890865922,0.00505557033310479
"1075","149A","158",0,5,0,0,0,0,0
"1076","149A","158",24,5,0.02514,0.0208,0.00998013025967096,0.00446324993698538,0.0123919684408174
"1077","149A","158",39,5,0.13,0.1286,0.0045453272709454,0.0020327321515635,0.00564376923238667
"1078","149A","158",48,5,0.17308,0.1726,0.00299282475263755,0.00133843191832831,0.00371608274828313
"1079","149A","158",62,5,0.23508,0.2347,0.00308496353300975,0.00137963763358354,0.00383048815470969
"1080","149A","159",0,5,0,0,0,0,0
"1081","149A","159",24,5,0.0941,0.0934,0.00847820735769066,0.00379156959582704,0.0105270848453508
"1082","149A","159",39,5,0.15016,0.1525,0.00587988095117579,0.00262956270128704,0.00730083649079909
"1083","149A","159",48,5,0.1779,0.1756,0.00616846820531645,0.00275862284482674,0.00765916489460602
"1084","149A","159",62,5,0.22282,0.2228,0.0166570405534717,0.00744925499630668,0.0206824475718659
"1085","149A","165A",0,5,0,0,0,0,0
"1086","149A","165A",24,5,0.05118,0.05,0.00380552230317995,0.00170188131196038,0.00472518003822001
"1087","149A","165A",39,5,0.12424,0.1233,0.00444724633902823,0.00198886902535084,0.00552198567031484
"1088","149A","165A",48,5,0.15948,0.1591,0.00533029079882139,0.00238377851320126,0.0066184301848533
"1089","149A","165A",62,5,0.22256,0.2228,0.00437527142015213,0.00195668086309444,0.00543261700477275
"1090","149A","168A",0,5,0,0,0,0,0
"1091","149A","168A",24,5,0.01914,0.02,0.00989611034699998,0.0044256750897462,0.0122876439401216
"1092","149A","168A",39,5,0.11296,0.1189,0.00909494365018278,0.00406738245066775,0.0112928640961239
"1093","149A","168A",48,5,0.15538,0.1591,0.00853182278296965,0.00381554714294031,0.0105936571886681
"1094","149A","168A",62,5,0.20802,0.2135,0.00877564812421282,0.00392458915047168,0.0108964063367394
"1095","149A","170C",0,5,0,0,0,0,0
"1096","149A","170C",24,5,0.03782,0.0372,0.00704677231078172,0.00315141238177424,0.00874972348183681
"1097","149A","170C",39,5,0.14866,0.1506,0.00653245742427764,0.0029214037721616,0.00811111720352443
"1098","149A","170C",48,5,0.18102,0.1805,0.0100065978234363,0.004475086591341,0.012424832261865
"1099","149A","170C",62,5,0.24696,0.2403,0.0201337527550132,0.00900408796047662,0.0249993559446357
"1100","149A","41",0,5,0,0,0,0,0
"1101","149A","41",24,5,0.06486,0.066,0.0124624636408697,0.00557338317362085,0.0154741924317914
"1102","149A","41",39,5,0.14542,0.1441,0.00907149381303874,0.00405689536468468,0.0112637472775784
"1103","149A","41",48,5,0.19118,0.1846,0.013815462352017,0.00617846259193985,0.0171541622210391
"1104","149A","41",62,5,0.23672,0.2327,0.0163741259308703,0.00732273173071362,0.0203311626704164
"1105","149A","50% TY",0,5,0,0,0,0,0
"1106","149A","50% TY",24,5,0.05604,0.0545,0.00467632334211397,0.00209131537554717,0.00580642233786282
"1107","149A","50% TY",39,5,0.14444,0.1441,0.00139391534893623,0.00062337789502035,0.00173077450531776
"1108","149A","50% TY",48,5,0.17406,0.1726,0.00503020874318353,0.00224957773815443,0.00624582909986079
"1109","149A","50% TY",62,5,0.20586,0.2073,0.00633742850058287,0.00283418418596957,0.00786895681036421
"1110","149A","53",0,5,0,0,0,0,0
"1111","149A","53",24,5,0.06304,0.0658,0.00488906944111045,0.00218645832340797,0.00607058150974504
"1112","149A","53",39,5,0.15642,0.1561,0.00321356499856468,0.00143714995738093,0.00399016796460549
"1113","149A","53",48,5,0.21318,0.2126,0.00595751626099333,0.00266428226732829,0.00739723345998892
"1114","149A","53",62,5,0.26878,0.2665,0.00572817597495048,0.00256171817341408,0.00711246988347175
"1115","149A","57",0,5,0,0,0,0,0
"1116","149A","57",24,5,0.06784,0.0684,0.0048803688385203,0.00218256729564062,0.00605977828474618
"1117","149A","57",39,5,0.151,0.1523,0.00472069910076887,0.00211116081812826,0.00586152211977759
"1118","149A","57",48,5,0.18086,0.1796,0.00581833309462427,0.00260203766306332,0.00722441473315245
"1119","149A","57",62,5,0.2436,0.2419,0.0106247352908202,0.00475152607064299,0.0131923513010564
"1120","149A","67",0,5,0,0,0,0,0
"1121","149A","67",24,5,0.03388,0.0233,0.0160727097902003,0.00718793433470284,0.0199569051000689
"1122","149A","67",39,5,0.12924,0.1234,0.0147701726462489,0.00660542201528411,0.0183395916221013
"1123","149A","67",48,5,0.19082,0.1836,0.0165220156155355,0.0073888700083301,0.0205147919675709
"1124","149A","67",62,5,0.25592,0.25,0.0173540197072609,0.00776095354966128,0.0215478614946245
"1125","149A","74",0,5,0,0,0,0,0
"1126","149A","74",24,5,0.04762,0.0484,0.00356679127508185,0.00159511755052723,0.00442875631537643
"1127","149A","74",39,5,0.12932,0.1319,0.00634168747258961,0.00283608885615384,0.00787424502257433
"1128","149A","74",48,5,0.18882,0.1892,0.00731587315362971,0.00327175793725636,0.00908385631028745
"1129","149A","74",62,5,0.25846,0.2563,0.0113120731963686,0.00505891292670669,0.0140457940329766
"1130","149A","77",0,5,0,0,0,0,0
"1131","149A","77",24,5,0.06572,0.0683,0.00589168906172076,0.00263484344885991,0.00731549819654958
"1132","149A","77",39,5,0.14768,0.1487,0.00263761255683999,0.00117957619508025,0.0032750285530384
"1133","149A","77",48,5,0.20054,0.1993,0.00599566510072069,0.00268134294710692,0.00744460150085162
"1134","149A","77",62,5,0.25412,0.2548,0.0162139446156696,0.00725109646881077,0.0201322712981467
"1135","152A","100% TY",0,5,0,0,0,0,0
"1136","152A","100% TY",24,5,0.06636,0.0691,0.00591717838162751,0.00264624261926226,0.00734714736741649
"1137","152A","100% TY",39,5,0.23512,0.2339,0.00567247741291228,0.0025368090192208,0.00704331098423721
"1138","152A","100% TY",48,5,0.2919,0.2903,0.00750666370633453,0.0033570820663189,0.00932075407077842
"1139","152A","100% TY",62,5,0.36158,0.3598,0.00497312778842449,0.00222405035914207,0.0061749537333534
"1140","152A","122A",0,5,0,0,0,0,0
"1141","152A","122A",24,5,0.01352,0.0131,0.0056539366816405,0.00252851735212555,0.00702028962571667
"1142","152A","122A",39,5,0.1191,0.1163,0.00724327274096454,0.00323929004567359,0.00899371099162637
"1143","152A","122A",48,5,0.14736,0.1464,0.00620346677270056,0.00277427467998394,0.00770262135571558
"1144","152A","122A",62,5,0.2029,0.203,0.00919918474648705,0.00411400048614484,0.0114222965125382
