time,supernatant ,sup_geno,inoculant ,inoc_geno,OD_raw,OD,comp_ind,comp_ind_50TY
62,152B,OA,122A,OC,0.3204,0.2222,1.004066878,1.031090487
62,152B,OA,122A,OC,0.3438,0.2463,1.087417219,1.146114472
62,152B,OA,122A,OC,0.3609,0.2626,1.130434783,1.38283307
62,152B,OA,149A,OE,0.3623,0.2612,1.160373167,1.333333333
62,152B,OA,149A,OE,0.37,0.2664,1.175639894,1.285094067
62,152B,OA,149A,OE,0.3668,0.2635,1.133820998,1.285993167
62,152B,OA,149A,OE,0.3657,0.2617,1.129477773,1.227485929
62,152B,OA,149A,OE,0.3513,0.2471,1.211868563,1.187980769
62,152B,OA,41,CC,0.3453,0.2406,1.071237756,1.123773937
62,152B,OA,41,CC,0.3409,0.2334,1.038256228,1.018324607
62,152B,OA,41,CC,0.3408,0.2329,0.962396694,1.01747488
62,152B,OA,41,CC,0.35,0.2426,0.934154794,1.013790221
62,152B,OA,41,CC,0.3573,0.2517,1.054461667,1.083046472
62,152B,OA,126B,OC,0.2943,0.1922,0.791924186,0.998960499
62,152B,OA,126B,OC,0.3106,0.2093,0.867384998,1.078865979
62,152B,OA,126B,OC,0.3132,0.2131,0.902966102,1.015729266
62,152B,OA,126B,OC,0.3171,0.2153,0.897083333,1.026704816
62,152B,OA,126B,OC,0.3082,0.2081,0.878059072,1.112239444
62,152B,OA,53,CC,0.3698,0.2699,1.095373377,1.162860836
62,152B,OA,53,CC,0.3599,0.2589,1.061936013,1.154772525
62,152B,OA,53,CC,0.3651,0.2631,1.103607383,1.064751113
62,152B,OA,53,CC,0.3724,0.2683,1.03710862,1.210193956
62,152B,OA,53,CC,0.3836,0.2806,1.093104792,1.217353579
62,152B,OA,135B,OE,0.3758,0.2787,1.160766347,1.127427184
62,152B,OA,135B,OE,0.3835,0.2859,1.17412731,1.219189765
62,152B,OA,135B,OE,0.3937,0.2973,1.205107418,1.207554833
62,152B,OA,135B,OE,0.4038,0.3066,1.18424102,1.232315113
62,152B,OA,135B,OE,0.3973,0.3005,1.244821872,1.189157103
62,152B,OA,57,CC,0.3694,0.2737,1.187934028,1.238461538
62,152B,OA,57,CC,0.3272,0.2307,1.290268456,0.980450489
62,152B,OA,57,CC,0.3154,0.2181,0.989564428,0.931255337
62,152B,OA,57,CC,0.3622,0.2623,1.122379119,1.18099955
62,152B,OA,57,CC,0.3467,0.2425,0.956230284,1.259086189
62,152B,OA,135A,OE,0.3474,0.2504,1.274949084,1.195797517
62,152B,OA,135A,OE,0.3451,0.248,1.241241241,1.086765995
62,152B,OA,135A,OE,0.3519,0.2546,1.315082645,1.118137901
62,152B,OA,135A,OE,0.3648,0.2675,1.274416389,1.24766791
62,152B,OA,135A,OE,0.3506,0.2542,1.224470135,1.013556619
62,152B,OA,77,CC,0.3778,0.2813,1.064723694,1.045336306
62,152B,OA,77,CC,0.3666,0.2699,1.020415879,1.040077071
62,152B,OA,77,CC,0.3628,0.2655,1.011814024,1.069271043
62,152B,OA,77,CC,0.3659,0.2686,0.997400668,0.993710692
62,152B,OA,77,CC,0.3781,0.281,1.019963702,1.148344912
62,152B,OA,159,OE,0.3912,0.2943,1.237074401,1.274025974
62,152B,OA,159,OE,0.3748,0.2774,1.123076923,1.173434856
62,152B,OA,159,OE,0.3672,0.2694,1.066086268,1.172834131
62,152B,OA,159,OE,0.3773,0.2789,1.149155336,1.201637225
62,152B,OA,159,OE,0.3722,0.2755,1.1263287,1.130952381
62,152B,OA,74,CC,0.3957,0.2991,1.046902345,1.079783394
62,152B,OA,74,CC,0.3901,0.2921,1.032885431,1.055274566
62,152B,OA,74,CC,0.3794,0.2817,0.992250793,1.060218291
62,152B,OA,74,CC,0.3783,0.2807,0.969602763,0.974991316
62,152B,OA,74,CC,0.3855,0.2882,0.989697802,1.00488145
62,152B,OA,168A,OE,0.2988,0.2001,1.494398805,0.839345638
62,152B,OA,168A,OE,0.3057,0.2075,1.582761251,0.84076175
62,152B,OA,168A,OE,0.296,0.1974,1.445095168,0.815028902
62,152B,OA,168A,OE,0.2781,0.1809,1.428909953,0.757220594
62,152B,OA,168A,OE,0.2814,0.1835,1.438087774,0.753284072
62,152B,OA,67,CC,0.3942,0.2959,1.135892514,1.238593554
62,152B,OA,67,CC,0.3497,0.2512,1.049728374,1.094553377
62,152B,OA,67,CC,0.3599,0.2618,1.084507042,1.076923077
62,152B,OA,67,CC,0.3821,0.2838,1.123515439,1.104710004
62,152B,OA,67,CC,0.4018,0.3035,1.225272507,1.219855305
62,137B,OA,152B,OA,0.3728,0.2683,0.952431665,1.100943783
62,137B,OA,152B,OA,0.3824,0.2752,0.914893617,1.210734712
62,137B,OA,152B,OA,0.3607,0.2529,0.903536977,1.024301337
62,137B,OA,152B,OA,0.367,0.2598,0.930515759,0.974493623
62,137B,OA,152B,OA,0.3583,0.2528,0.894867257,0.947526237
62,137B,OA,147A,OC,0.3138,0.2083,0.925366504,0.911597374
62,137B,OA,147A,OC,0.3482,0.2418,1.099090909,1.071808511
62,137B,OA,147A,OC,0.3449,0.2342,1.08727948,1.15199213
62,137B,OA,147A,OC,0.3526,0.2416,1.151024297,1.070447497
62,137B,OA,147A,OC,0.3546,0.2441,1.147086466,1.096093399
62,137B,OA,137B,OA,0.3269,0.2205,1,0.840640488
62,137B,OA,137B,OA,0.3307,0.225,1,0.980819529
62,137B,OA,137B,OA,0.332,0.2261,1,0.855143722
62,137B,OA,137B,OA,0.3339,0.2274,1,0.918416801
62,137B,OA,137B,OA,0.3315,0.2277,1,0.853768279
62,137B,OA,158,OC,0.334,0.2305,1.100764088,1.235262594
62,137B,OA,158,OC,0.3583,0.2509,1.179041353,1.434534019
62,137B,OA,158,OC,0.3332,0.2274,1.072641509,1.286199095
62,137B,OA,158,OC,0.3343,0.2286,1.047662695,1.304794521
62,137B,OA,158,OC,0.3391,0.2336,1.047064097,1.232067511
62,137B,OA,152A,OA,0.3584,0.2611,1.141171329,1.183590209
62,137B,OA,152A,OA,0.3597,0.2615,1.097356274,0.997330282
62,137B,OA,152A,OA,0.3588,0.2612,1.138622493,1.001917913
62,137B,OA,152A,OA,0.37,0.2722,1.093172691,1.060381769
62,137B,OA,152A,OA,0.3725,0.2738,1.125822368,1.066199377
62,137B,OA,170C,OC,0.3819,0.2833,1.320130475,1.22112069
62,137B,OA,170C,OC,0.3843,0.282,1.221837088,1.124401914
62,137B,OA,170C,OC,0.3595,0.2564,1.271825397,1.173455378
62,137B,OA,170C,OC,0.3537,0.2489,1.167996246,1.158213122
62,137B,OA,170C,OC,0.3357,0.2316,1.140324963,1.066789498
62,137B,OA,145B,OA,0.2989,0.2012,0.973862536,0.984344423
62,137B,OA,145B,OA,0.2919,0.1935,0.879545455,0.912735849
62,137B,OA,145B,OA,0.2897,0.1909,0.921332046,0.840598855
62,137B,OA,145B,OA,0.296,0.1977,0.930352941,0.803331979
62,137B,OA,145B,OA,0.2882,0.1913,0.950322901,0.75852498
62,137B,OA,157B,OC,0.3224,0.2242,1.053076562,0.943205721
62,137B,OA,157B,OC,0.318,0.2215,1.007276035,1.159079016
62,137B,OA,157B,OC,0.2997,0.2026,0.937095282,1.062959077
62,137B,OA,157B,OC,0.3083,0.2113,0.996698113,1.058617234
62,137B,OA,157B,OC,0.2849,0.1875,0.902744343,1.022913257
62,137B,OA,154C,OA,0.2929,0.1897,0.717744987,0.917755201
62,137B,OA,154C,OA,0.2894,0.1862,0.698948949,0.876235294
62,137B,OA,154C,OA,0.2763,0.1774,0.752971138,0.899138368
62,137B,OA,154C,OA,0.284,0.1851,0.721918877,0.902926829
62,137B,OA,154C,OA,0.2855,0.1879,0.739181747,0.878858746
62,137B,OA,165A,OC,0.3175,0.2201,0.969603524,1.193600868
62,137B,OA,165A,OC,0.3294,0.2321,1.065656566,1.229994701
62,137B,OA,165A,OC,0.3248,0.2274,1.068609023,1.272523783
62,137B,OA,165A,OC,0.3248,0.227,1.059757236,1.318234611
62,137B,OA,165A,OC,0.2884,0.1904,0.907963758,1.206590621
62,137B,OA,144A,OA,0.3124,0.2139,0.780372127,0.724348121
62,137B,OA,144A,OA,0.3075,0.2084,0.771851852,0.722106722
62,137B,OA,144A,OA,0.3097,0.211,0.826478653,0.817829457
62,137B,OA,144A,OA,0.314,0.2159,0.802900707,0.726202489
62,137B,OA,144A,OA,0.3092,0.2115,0.807251908,0.677016645
62,137B,OA,122A,OC,0.3412,0.2438,1.100677201,1.123502304
62,137B,OA,122A,OC,0.3412,0.2439,1.074449339,1.195588235
62,137B,OA,122A,OC,0.3368,0.2384,1.077270673,1.106264501
62,137B,OA,122A,OC,0.3374,0.2394,1.056953642,1.114006515
62,137B,OA,122A,OC,0.3707,0.2724,1.17262161,1.434439179
62,137B,OA,149A,OE,0.3374,0.2383,1.058640604,1.216436958
62,137B,OA,149A,OE,0.356,0.2553,1.126654898,1.23154848
62,137B,OA,149A,OE,0.3495,0.2478,1.06626506,1.209370425
62,137B,OA,149A,OE,0.3621,0.2609,1.126025032,1.223733583
62,137B,OA,149A,OE,0.3479,0.2464,1.208435508,1.184615385
62,137B,OA,41,CC,0.3305,0.2289,1.019145147,1.069126576
62,137B,OA,41,CC,0.334,0.2313,1.028914591,1.009162304
62,137B,OA,41,CC,0.3396,0.2335,0.964876033,1.020096112
62,137B,OA,41,CC,0.3422,0.2366,0.911051213,0.988717092
62,137B,OA,41,CC,0.3282,0.2242,0.939254294,0.964716007
62,137B,OA,126B,OC,0.2976,0.1965,0.809641533,1.021309771
62,137B,OA,126B,OC,0.3002,0.1986,0.823041857,1.02371134
62,137B,OA,126B,OC,0.3015,0.2016,0.854237288,0.960915157
62,137B,OA,126B,OC,0.3033,0.2028,0.845,0.967095851
62,137B,OA,126B,OC,0.3108,0.2125,0.896624473,1.13575628
62,137B,OA,53,CC,0.36,0.2626,1.065746753,1.131408875
62,137B,OA,53,CC,0.3653,0.2659,1.090648072,1.185994648
62,137B,OA,53,CC,0.3679,0.269,1.128355705,1.088628086
62,137B,OA,53,CC,0.3678,0.2682,1.036722072,1.209742896
62,137B,OA,53,CC,0.3568,0.2587,1.007791196,1.122342733
62,137B,OA,135B,OE,0.3555,0.2575,1.072469804,1.041666667
62,137B,OA,135B,OE,0.3484,0.2507,1.029568789,1.069083156
62,137B,OA,135B,OE,0.3516,0.2533,1.026753141,1.028838343
62,137B,OA,135B,OE,0.3543,0.2569,0.99227501,1.03255627
62,137B,OA,135B,OE,0.3543,0.2566,1.062966031,1.01543332
62,137B,OA,57,CC,0.3508,0.2539,1.101996528,1.148868778
62,137B,OA,57,CC,0.3502,0.2526,1.412751678,1.073523162
62,137B,OA,57,CC,0.3433,0.2454,1.113430127,1.047822374
62,137B,OA,57,CC,0.3413,0.2437,1.042789902,1.097253489
62,137B,OA,57,CC,0.3486,0.2505,0.987776025,1.300623053
62,137B,OA,135A,OE,0.3621,0.2624,1.33604888,1.253104107
62,137B,OA,135A,OE,0.3382,0.24,1.201201201,1.051709027
62,137B,OA,135A,OE,0.3552,0.2569,1.32696281,1.128238911
62,137B,OA,135A,OE,0.3553,0.2567,1.222963316,1.197294776
62,137B,OA,135A,OE,0.3448,0.2478,1.193641618,0.988038278
62,137B,OA,77,CC,0.3652,0.2683,1.015518547,0.997027127
62,137B,OA,77,CC,0.3739,0.2767,1.046124764,1.06628131
62,137B,OA,77,CC,0.3619,0.2642,1.006859756,1.064035441
62,137B,OA,77,CC,0.3456,0.2477,0.919792053,0.916389197
62,137B,OA,77,CC,0.3458,0.2475,0.898366606,1.011442583
62,137B,OA,159,OE,0.3786,0.278,1.168558218,1.203463203
62,137B,OA,159,OE,0.3733,0.2725,1.103238866,1.152707276
62,137B,OA,159,OE,0.3775,0.2769,1.09576573,1.205485416
62,137B,OA,159,OE,0.3705,0.2706,1.114956737,1.165876777
62,137B,OA,159,OE,0.3686,0.2714,1.109566639,1.114121511
62,137B,OA,74,CC,0.3658,0.2688,0.940847042,0.970397112
62,137B,OA,74,CC,0.3736,0.2751,0.972772277,0.993858382
62,137B,OA,74,CC,0.3575,0.2592,0.912997534,0.975536319
62,137B,OA,74,CC,0.3504,0.2519,0.870120898,0.874956582
62,137B,OA,74,CC,0.383,0.2847,0.977678571,0.992677824
62,137B,OA,168A,OE,0.2767,0.1764,1.317401046,0.739932886
62,137B,OA,168A,OE,0.2798,0.1799,1.372234935,0.728930308
62,137B,OA,168A,OE,0.2844,0.1836,1.344070278,0.758051197
62,137B,OA,168A,OE,0.2759,0.1778,1.404423381,0.744244454
62,137B,OA,168A,OE,0.2829,0.1849,1.449059561,0.759031199
62,137B,OA,67,CC,0.3844,0.2863,1.099040307,1.198409376
62,137B,OA,67,CC,0.3711,0.2729,1.140409528,1.189106754
62,137B,OA,67,CC,0.3372,0.2387,0.988815244,0.981900452
62,137B,OA,67,CC,0.3536,0.2547,1.008313539,0.991436357
62,137B,OA,67,CC,0.3517,0.2529,1.020993137,1.0164791
62,152A,OA,152B,OA,0.3772,0.2609,0.926162584,1.07057858
62,152A,OA,152B,OA,0.3667,0.2502,0.831781915,1.10074791
62,152A,OA,152B,OA,0.3539,0.2342,0.836727403,0.948562171
62,152A,OA,152B,OA,0.3446,0.2315,0.829154728,0.868342086
62,152A,OA,152B,OA,0.3369,0.2224,0.787256637,0.833583208
62,152A,OA,147A,OC,0.3337,0.2203,0.978676144,0.964113786
62,152A,OA,147A,OC,0.3262,0.2104,0.956363636,0.932624113
62,152A,OA,147A,OC,0.3213,0.2087,0.968895079,1.026561731
62,152A,OA,147A,OC,0.3521,0.235,1.119580753,1.04120514
62,152A,OA,147A,OC,0.3341,0.221,1.038533835,0.992366412
62,152A,OA,137B,OA,0.3473,0.2341,1.061678005,0.892489516
62,152A,OA,137B,OA,0.3495,0.2293,1.019111111,0.99956408
62,152A,OA,137B,OA,0.3438,0.235,1.039363114,0.888804841
62,152A,OA,137B,OA,0.3407,0.2295,1.009234828,0.926898223
62,152A,OA,137B,OA,0.3304,0.2212,0.971453667,0.829396325
62,152A,OA,158,OC,0.3117,0.2048,0.978032474,1.097534834
62,152A,OA,158,OC,0.3056,0.1929,0.906484962,1.102915952
62,152A,OA,158,OC,0.3115,0.2018,0.951886792,1.141402715
62,152A,OA,158,OC,0.3196,0.2062,0.945004583,1.176940639
62,152A,OA,158,OC,0.3235,0.2119,0.949798297,1.117616034
62,152A,OA,152A,OA,0.3442,0.2288,1,1.037171351
62,152A,OA,152A,OA,0.3536,0.2383,1,0.908848207
62,152A,OA,152A,OA,0.3408,0.2294,1,0.879938627
62,152A,OA,152A,OA,0.3606,0.249,1,0.970003896
62,152A,OA,152A,OA,0.3539,0.2432,1,0.947040498
62,152A,OA,170C,OC,0.3252,0.2176,1.013979497,0.937931034
62,152A,OA,170C,OC,0.322,0.2145,0.929376083,0.855263158
62,152A,OA,170C,OC,0.3232,0.2166,1.074404762,0.991304348
62,152A,OA,170C,OC,0.3461,0.2403,1.127639606,1.118194509
62,152A,OA,170C,OC,0.3356,0.2296,1.130477597,1.057577153
62,152A,OA,145B,OA,0.2727,0.1582,0.765730881,0.773972603
62,152A,OA,145B,OA,0.2844,0.1742,0.791818182,0.821698113
62,152A,OA,145B,OA,0.2794,0.1687,0.814189189,0.742844562
62,152A,OA,145B,OA,0.2925,0.1854,0.872470588,0.753352296
62,152A,OA,145B,OA,0.2833,0.1759,0.873820169,0.697462331
62,152A,OA,157B,OC,0.2754,0.1717,0.806481916,0.722339083
62,152A,OA,157B,OC,0.272,0.1685,0.76625739,0.88173731
62,152A,OA,157B,OC,0.2978,0.1876,0.867715079,0.984260231
62,152A,OA,157B,OC,0.2812,0.1813,0.855188679,0.908316633
62,152A,OA,157B,OC,0.2767,0.1797,0.865190178,0.980360065
62,152A,OA,154C,OA,0.2683,0.158,0.597805524,0.76439284
62,152A,OA,154C,OA,0.2719,0.1622,0.608858859,0.763294118
62,152A,OA,154C,OA,0.2681,0.1618,0.686757216,0.820070958
62,152A,OA,154C,OA,0.2746,0.168,0.655226209,0.819512195
62,152A,OA,154C,OA,0.2653,0.1627,0.640047207,0.760991581
62,152A,OA,165A,OC,0.3066,0.2049,0.902643172,1.111171367
62,152A,OA,165A,OC,0.3189,0.2171,0.996786042,1.150503445
62,152A,OA,165A,OC,0.3082,0.2103,0.98825188,1.17683268
62,152A,OA,165A,OC,0.3082,0.2108,0.984126984,1.224157956
62,152A,OA,165A,OC,0.3142,0.2168,1.033857892,1.373891001
62,152A,OA,144A,OA,0.302,0.2002,0.730390368,0.677954622
62,152A,OA,144A,OA,0.3067,0.2022,0.748888889,0.700623701
62,152A,OA,144A,OA,0.3,0.1991,0.779866823,0.771705426
62,152A,OA,144A,OA,0.3011,0.2041,0.759018222,0.686511941
62,152A,OA,144A,OA,0.2957,0.1989,0.759160305,0.636683739
62,152A,OA,122A,OC,0.304,0.2075,0.936794582,0.956221198
62,152A,OA,122A,OC,0.3088,0.212,0.933920705,1.039215686
62,152A,OA,122A,OC,0.3106,0.2136,0.965205603,0.991183295
62,152A,OA,122A,OC,0.3222,0.2251,0.993818985,1.047463937
62,152A,OA,122A,OC,0.3253,0.2282,0.982350409,1.201685097
62,152A,OA,149A,OE,0.3528,0.2465,1.095068858,1.258295048
62,152A,OA,149A,OE,0.3565,0.2512,1.108561342,1.211770381
62,152A,OA,149A,OE,0.3456,0.239,1.028399312,1.166422645
62,152A,OA,149A,OE,0.3398,0.2333,1.006905481,1.094277674
62,152A,OA,149A,OE,0.345,0.2387,1.170671898,1.147596154
62,152A,OA,41,CC,0.3352,0.2264,1.008014248,1.05744979
62,152A,OA,41,CC,0.3328,0.2253,1.002224199,0.982984293
62,152A,OA,41,CC,0.3412,0.2341,0.967355372,1.022717344
62,152A,OA,41,CC,0.332,0.2229,0.858298036,0.931466778
62,152A,OA,41,CC,0.3245,0.2172,0.909928781,0.934595525
62,152A,OA,126B,OC,0.2823,0.1779,0.733003708,0.924636175
62,152A,OA,126B,OC,0.2893,0.1838,0.761707418,0.94742268
62,152A,OA,126B,OC,0.293,0.186,0.788135593,0.886558627
62,152A,OA,126B,OC,0.2923,0.1859,0.774583333,0.88650453
62,152A,OA,126B,OC,0.2918,0.186,0.784810127,0.994120791
62,152A,OA,53,CC,0.353,0.2484,1.008116883,1.07022835
62,152A,OA,53,CC,0.4119,0.3066,1.257588187,1.367528992
62,152A,OA,53,CC,0.4277,0.321,1.34647651,1.299069203
62,152A,OA,53,CC,0.4444,0.3394,1.311944337,1.530897609
62,152A,OA,53,CC,0.4361,0.3313,1.290611609,1.437310195
62,152A,OA,135B,OE,0.3474,0.2479,1.032486464,1.002831715
62,152A,OA,135B,OE,0.3545,0.2521,1.035318275,1.075053305
62,152A,OA,135B,OE,0.3583,0.2532,1.026347791,1.028432169
62,152A,OA,135B,OE,0.3587,0.2552,0.985708768,1.025723473
62,152A,OA,135B,OE,0.3585,0.2546,1.054681027,1.007518797
62,152A,OA,57,CC,0.3363,0.2332,1.012152778,1.05520362
62,152A,OA,57,CC,0.4325,0.3283,1.836129754,1.395240119
62,152A,OA,57,CC,0.3767,0.272,1.234119782,1.161400512
62,152A,OA,57,CC,0.4376,0.3337,1.427899016,1.502476362
62,152A,OA,57,CC,0.4491,0.3452,1.361198738,1.79231568
62,152A,OA,135A,OE,0.3214,0.2244,1.142566191,1.071633238
62,152A,OA,135A,OE,0.3345,0.2342,1.172172172,1.026292726
62,152A,OA,135A,OE,0.3217,0.221,1.141528926,0.970575318
62,152A,OA,135A,OE,0.3291,0.23,1.095759886,1.072761194
62,152A,OA,135A,OE,0.3251,0.2275,1.095857418,0.907097289
62,152A,OA,77,CC,0.3483,0.2508,0.949280848,0.931995541
62,152A,OA,77,CC,0.4019,0.3046,1.151606805,1.173795761
62,152A,OA,77,CC,0.4218,0.324,1.234756098,1.304873137
62,152A,OA,77,CC,0.4737,0.376,1.396212403,1.391046985
62,152A,OA,77,CC,0.4456,0.3486,1.265335753,1.424601553
62,152A,OA,159,OE,0.3542,0.2569,1.07986549,1.112121212
62,152A,OA,159,OE,0.3619,0.2646,1.071255061,1.11928934
62,152A,OA,159,OE,0.354,0.2565,1.015037594,1.116673923
62,152A,OA,159,OE,0.3505,0.2525,1.040379069,1.08789315
62,152A,OA,159,OE,0.3414,0.2449,1.001226492,1.005336617
62,152A,OA,74,CC,0.3718,0.2752,0.963248162,0.993501805
62,152A,OA,74,CC,0.3789,0.2803,0.99115983,1.012644509
62,152A,OA,74,CC,0.4036,0.306,1.077844311,1.151674821
62,152A,OA,74,CC,0.4622,0.3647,1.259758204,1.266759291
62,152A,OA,74,CC,0.4627,0.3656,1.255494505,1.274755927
62,152A,OA,168A,OE,0.2542,0.1566,1.1695295,0.656879195
62,152A,OA,168A,OE,0.2527,0.1553,1.184591915,0.629254457
62,152A,OA,168A,OE,0.2536,0.1552,1.136163982,0.640792733
62,152A,OA,168A,OE,0.2477,0.1501,1.185624013,0.628296358
62,152A,OA,168A,OE,0.2508,0.1538,1.205329154,0.63136289
62,152A,OA,67,CC,0.3322,0.2352,0.902879079,0.984512348
62,152A,OA,67,CC,0.3365,0.2379,0.994149603,1.036601307
62,152A,OA,67,CC,0.3408,0.2425,1.004556752,0.99753188
62,152A,OA,67,CC,0.3439,0.2464,0.975455265,0.959128065
62,152A,OA,67,CC,0.3937,0.296,1.194993944,1.189710611
62,145B,OA,152B,OA,0.3437,0.237,0.841320554,0.972507181
62,145B,OA,152B,OA,0.3496,0.239,0.794547872,1.051473823
62,145B,OA,152B,OA,0.3457,0.2286,0.816720257,0.925880923
62,145B,OA,152B,OA,0.3516,0.2369,0.848495702,0.888597149
62,145B,OA,152B,OA,0.3264,0.2178,0.770973451,0.816341829
62,145B,OA,147A,OC,0.3373,0.2281,1.01332741,0.998249453
62,145B,OA,147A,OC,0.3574,0.2495,1.134090909,1.105939716
62,145B,OA,147A,OC,0.3436,0.2349,1.090529248,1.155435317
62,145B,OA,147A,OC,0.331,0.2207,1.051453073,0.977846699
62,145B,OA,147A,OC,0.3391,0.2292,1.077067669,1.029187247
62,145B,OA,137B,OA,0.3281,0.2114,0.958730159,0.805947388
62,145B,OA,137B,OA,0.3386,0.2177,0.967555556,0.948997384
62,145B,OA,137B,OA,0.3406,0.2163,0.956656347,0.818078669
62,145B,OA,137B,OA,0.3401,0.215,0.945470536,0.868336026
62,145B,OA,137B,OA,0.3268,0.201,0.882740448,0.753655793
62,145B,OA,158,OC,0.3162,0.1947,0.929799427,1.04340836
62,145B,OA,158,OC,0.3188,0.1911,0.898026316,1.092624357
62,145B,OA,158,OC,0.313,0.1913,0.902358491,1.082013575
62,145B,OA,158,OC,0.3126,0.1992,0.912923923,1.136986301
62,145B,OA,158,OC,0.3076,0.2015,0.903182429,1.062763713
62,145B,OA,152A,OA,0.34,0.2199,0.961101399,0.996826836
62,145B,OA,152A,OA,0.3651,0.2425,1.017624843,0.924866514
62,145B,OA,152A,OA,0.3619,0.2327,1.014385353,0.892596855
62,145B,OA,152A,OA,0.3598,0.2331,0.936144578,0.908063888
62,145B,OA,152A,OA,0.3711,0.2464,1.013157895,0.959501558
62,145B,OA,170C,OC,0.3777,0.2545,1.185927307,1.096982759
62,145B,OA,170C,OC,0.3655,0.245,1.06152513,0.976874003
62,145B,OA,170C,OC,0.3476,0.2259,1.120535714,1.033867277
62,145B,OA,170C,OC,0.3556,0.2382,1.117785077,1.108422522
62,145B,OA,170C,OC,0.3466,0.2397,1.180206795,1.104099493
62,145B,OA,145B,OA,0.325,0.2066,1,1.010763209
62,145B,OA,145B,OA,0.3413,0.22,1,1.037735849
62,145B,OA,145B,OA,0.3334,0.2072,1,0.912373404
62,145B,OA,145B,OA,0.3367,0.2125,1,0.863470134
62,145B,OA,145B,OA,0.3266,0.2013,1,0.798176051
62,145B,OA,157B,OC,0.3216,0.1998,0.938468765,0.840555322
62,145B,OA,157B,OC,0.3236,0.2085,0.948158254,1.091051805
62,145B,OA,157B,OC,0.3172,0.196,0.906567993,1.028331584
62,145B,OA,157B,OC,0.3082,0.1959,0.924056604,0.981462926
62,145B,OA,157B,OC,0.3041,0.2043,0.983630236,1.114566285
62,145B,OA,154C,OA,0.3303,0.2104,0.796065078,1.017900339
62,145B,OA,154C,OA,0.3221,0.1946,0.73048048,0.915764706
62,145B,OA,154C,OA,0.2989,0.1731,0.734719864,0.877344146
62,145B,OA,154C,OA,0.3117,0.1834,0.715288612,0.894634146
62,145B,OA,154C,OA,0.3137,0.1929,0.758851298,0.902245089
62,145B,OA,165A,OC,0.3133,0.192,0.845814978,1.041214751
62,145B,OA,165A,OC,0.312,0.1878,0.862258953,0.995230525
62,145B,OA,165A,OC,0.3106,0.1891,0.88862782,1.058198097
62,145B,OA,165A,OC,0.3081,0.1854,0.865546218,1.076655052
62,145B,OA,165A,OC,0.3052,0.2072,0.988078207,1.313054499
62,145B,OA,144A,OA,0.3763,0.2603,0.949653411,0.881476465
62,145B,OA,144A,OA,0.367,0.2455,0.909259259,0.850658351
62,145B,OA,144A,OA,0.3731,0.2486,0.973756365,0.963565891
62,145B,OA,144A,OA,0.3551,0.2324,0.864261807,0.781701985
62,145B,OA,144A,OA,0.3534,0.2382,0.909160305,0.762483995
62,145B,OA,122A,OC,0.3208,0.1977,0.89255079,0.911059908
62,145B,OA,122A,OC,0.3214,0.2093,0.922026432,1.025980392
62,145B,OA,122A,OC,0.3224,0.2048,0.925440578,0.950348028
62,145B,OA,122A,OC,0.3154,0.2067,0.912582781,0.961842718
62,145B,OA,122A,OC,0.3116,0.2131,0.917348257,1.122169563
62,145B,OA,149A,OE,0.3161,0.2181,0.96890271,1.113323124
62,145B,OA,149A,OE,0.3271,0.2241,0.988967343,1.081041968
62,145B,OA,149A,OE,0.3282,0.2249,0.967728055,1.09760859
62,145B,OA,149A,OE,0.3144,0.2128,0.918429003,0.998123827
62,145B,OA,149A,OE,0.3265,0.2253,1.104953409,1.083173077
62,145B,OA,41,CC,0.32,0.2185,0.972840606,1.020551144
62,145B,OA,41,CC,0.3097,0.2082,0.926156584,0.908376963
62,145B,OA,41,CC,0.3134,0.2101,0.868181818,0.917868065
62,145B,OA,41,CC,0.3272,0.2233,0.859838275,0.93313832
62,145B,OA,41,CC,0.329,0.2256,0.945119397,0.970740103
62,145B,OA,126B,OC,0.2885,0.1878,0.773794808,0.976091476
62,145B,OA,126B,OC,0.2845,0.1813,0.751346871,0.934536082
62,145B,OA,126B,OC,0.2944,0.1925,0.815677966,0.917540515
62,145B,OA,126B,OC,0.292,0.1887,0.78625,0.899856938
62,145B,OA,126B,OC,0.2884,0.1872,0.789873418,1.000534474
62,145B,OA,53,CC,0.3476,0.2483,1.007711039,1.069797501
62,145B,OA,53,CC,0.331,0.2318,0.950779327,1.033898305
62,145B,OA,53,CC,0.3394,0.2407,1.009647651,0.974099555
62,145B,OA,53,CC,0.3397,0.2424,0.936992656,1.093369418
62,145B,OA,53,CC,0.3375,0.2408,0.938059992,1.044685466
62,145B,OA,135B,OE,0.351,0.2539,1.057476052,1.02710356
62,145B,OA,135B,OE,0.3501,0.2526,1.037371663,1.077185501
62,145B,OA,135B,OE,0.3497,0.2522,1.022294285,1.024370431
62,145B,OA,135B,OE,0.3606,0.2633,1.016994979,1.058279743
62,145B,OA,135B,OE,0.367,0.2689,1.113918807,1.064107638
62,145B,OA,57,CC,0.2965,0.2003,0.869357639,0.906334842
62,145B,OA,57,CC,0.2855,0.1881,1.052013423,0.799405015
62,145B,OA,57,CC,0.2868,0.1899,0.861615245,0.810845431
62,145B,OA,57,CC,0.2951,0.1976,0.845528455,0.889689329
62,145B,OA,57,CC,0.2977,0.2009,0.792192429,1.043094496
62,145B,OA,135A,OE,0.3089,0.2116,1.077393075,1.010506208
